,player_id,player,position,team,salary,roster_id
1234,1336,Matthew Tucker,RB,,0,999
1235,6072,Bruce Anderson,RB,IND,0,999
1236,4130,Brendan Langley,WR,,0,999
1237,7808,Ben Mason,TE,BAL,0,999
1238,2598,Terrell Watson,RB,,0,999
1239,6966,Javon Leake,RB,DET,0,999
1240,4805,Alton Howard,WR,,0,999
1241,7855,Blake Haubeil,K,TEN,0,999
1242,499,Connor Barth,K,,0,999
1243,886,Taiwan Jones,RB,BUF,0,999
1244,7156,J'Mar Smith,QB,,0,999
1245,4494,Alonzo Moore,WR,,0,999
1246,6628,Ventell Bryant,WR,CAR,0,999
1247,5004,Ito Smith,RB,ARI,0,999
1248,4416,Austin Carr,WR,,0,999
1249,2090,Ted Bolser,TE,,0,999
1250,1413,Markus Wheaton,WR,,0,999
1251,7865,Brandon Smith,WR,DAL,0,999
1252,4263,Elijah McGuire,RB,KC,0,999
1253,1801,Quron Pratt,WR,,0,999
1254,4647,Colin Thompson,TE,CAR,0,999
1255,4178,Donnel Pumphrey,RB,,0,999
1256,3859,Jalen Simmons,RB,,0,999
1257,277,Daniel Fells,TE,,0,999
1258,7082,Dalton Keene,TE,NE,0,999
1259,3026,Mike Hartline,QB,,0,999
1260,1316,Emil Igwenagu,RB,,0,999
1261,6843,Albert Okwuegbunam,TE,DEN,0,999
1262,6462,Ellis Richardson,TE,,0,999
1263,365,Mike Wallace,WR,,0,999
1264,17,Matt Prater,K,ARI,0,999
1265,4384,Aaron Peck,TE,,0,999
1266,3492,Jalin Marshall,WR,OAK,0,999
1267,7090,Darnell Mooney,WR,CHI,0,2
1268,2570,Donatella Luckett,WR,,0,999
1269,5834,Sean Ryan,TE,,0,999
1270,5102,Daurice Fountain,WR,KC,0,999
1271,2674,Paul Browning,WR,,0,999
1272,2834,Tom Obarski,K,,0,999
1273,LV,,DEF,LV,0,999
1274,8055,Brian Johnson,K,CHI,0,999
1275,7243,Kevin Davidson,QB,,0,999
1276,7097,Tra Barnett,RB,,0,999
1277,3213,Trevone Boykin,QB,,0,999
1278,6001,Drew Sample,TE,CIN,0,999
1279,570,Seyi Ajirotutu,WR,,0,999
1280,4536,Jason Croom,TE,PHI,0,999
1281,5155,Corey Willis,WR,,0,999
1282,4085,Adam Shaheen,TE,MIA,0,999
1283,5848,Marquise Brown,WR,BAL,0,4
1284,2936,Rasheed Williams,RB,,0,999
1285,1706,Jack Doyle,TE,IND,0,999
1286,2848,Kyle Prater,WR,,0,999
1287,3732,Richard Mullaney,WR,,0,999
1288,4595,Dontez Ford,WR,,0,999
1289,3306,Jordan Howard,RB,PHI,0,999
1290,2319,DeVante Parker,WR,MIA,0,10
1291,272,Chris Johnson,RB,,0,999
1292,3300,DeAndre Washington,RB,,0,999
1293,5919,Elijah Holyfield,RB,PHI,0,999
1294,4676,Darreus Rogers,WR,,0,999
1295,6399,Kano Dillon,TE,WAS,0,999
1296,6083,Matt Gay,K,LAR,0,999
1297,6661,Joseph Parker,WR,,0,999
1298,7530,Frank Darby,WR,ATL,0,999
1299,6156,Benny Snell,RB,PIT,0,999
1300,895,Jordan Todman,RB,,0,999
1301,3953,Austin Trainor,QB,,0,999
1302,2886,Justin Sinz,TE,,0,999
1303,2933,Corey Knox,RB,,0,999
1304,5750,Garrett Hudson,TE,,0,999
1305,1948,AD Denham,TE,,0,999
1306,4283,Khalfani Muhammad,RB,ARI,0,999
1307,6192,Chris Blewitt,K,,0,999
1308,4254,Stacy Coley,WR,,0,999
1309,1441,Kerwynn Williams,RB,,0,999
1310,63,Vonta Leach,RB,,0,999
1311,3582,Chester Rogers,WR,TEN,0,999
1312,8057,Kenji Bahar,QB,BAL,0,999
1313,1432,Jeremy Kelley,WR,,0,999
1314,3447,Cayleb Jones,WR,,0,999
1315,6074,Donald Parham,TE,LAC,0,999
1316,2477,Cameron Artis-Payne,RB,,0,999
1317,5752,Sherman Badie,RB,,0,999
1318,7152,Sam Sloman,K,PIT,0,999
1319,1468,Brian Leonhardt,TE,,0,999
1320,253,James Jones,WR,,0,999
1321,1324,Edwin Baker,RB,,0,999
1322,4515,B.J. Johnson,WR,,0,999
1323,4149,Jamaal Williams,RB,DET,0,3
1324,8008,Josh Imatorbhebhe,WR,JAX,0,999
1325,5271,Buddy Howell,RB,HOU,0,999
1326,806,Daniel Thomas,RB,,0,999
1327,6535,Nate Becker,TE,BUF,0,999
1328,2441,David Cobb,RB,,0,999
1329,511,Marlon Moore,WR,,0,999
1330,5859,A.J. Brown,WR,TEN,0,7
1331,6927,Quez Watkins,WR,PHI,0,999
1332,5283,Ka'raun White,WR,,0,999
1333,3978,Jacob Huesman,QB,,0,999
1334,6677,Joe Forson,WR,KC,0,999
1335,6643,Charles Holland,WR,CIN,0,999
1336,5799,Darius Prince,WR,,0,999
1337,5237,Chad Kanoff,QB,,0,999
1338,6978,Reggie Corbin,RB,,0,999
1339,7582,Jhamon Ausbon,WR,PHI,0,999
1340,5357,Kent Shelby,WR,,0,999
1341,7556,Marquez Stevenson,WR,BUF,0,999
1342,4035,Alvin Kamara,RB,NO,0,7
1343,65,Domenik Hixon,WR,,0,999
1344,1699,Brian Tyms,WR,,0,999
1345,6427,Ashton Dulin,WR,IND,0,999
1346,2820,Dominique Brown,RB,,0,999
1347,1323,Sean McGrath,TE,,0,999
1348,7897,Roland Rivers,QB,PIT,0,999
1349,1491,Michael Cox,RB,,0,999
1350,891,Vincent Brown,WR,,0,999
1351,450,Billy Bajema,TE,,0,999
1352,4144,Jonnu Smith,TE,NE,0,3
1353,4988,Nick Chubb,RB,CLE,0,5
1354,5276,Tyler Hoppes,TE,,0,999
1355,7536,Quintin Morris,TE,BUF,0,999
1356,6982,Cheyenne O'Grady,TE,CIN,0,999
1357,1742,Brenton Bersin,WR,,0,999
1358,863,DuJuan Harris,RB,,0,999
1359,5101,Deon Cain,WR,BAL,0,999
1360,4219,Jeremy McNichols,RB,TEN,0,999
1361,3504,Steven Scheu,TE,,0,999
1362,1618,Rico Richardson,WR,,0,999
1363,2026,George Atkinson,RB,,0,999
1364,405,Kevin Ogletree,WR,,0,999
1365,4409,Josiah Price,TE,,0,999
1366,4874,Chris Bazile,TE,,0,999
1367,7596,Elijah Moore,WR,NYJ,0,2
1368,1957,Tom Savage,QB,,0,999
1369,3052,Kendrick Ings,WR,,0,999
1370,2556,Terrence Magee,RB,,0,999
1371,8002,Shane Buechele,QB,KC,0,999
1372,5710,Nick Holley,WR,,0,999
1373,1173,Jarrett Boykin,WR,,0,999
1374,7400,Manasseh Bailey,WR,NYJ,0,999
1375,7540,Amari Rodgers,WR,GB,0,7
1376,5194,Matt Flanagan,TE,JAX,0,999
1377,184,Adrian Peterson,RB,,0,999
1378,5284,Jeffery Wilson,RB,SF,0,10
1379,5259,Lavon Coleman,RB,,0,999
1380,7457,Michael Dereus,WR,BAL,0,999
1381,620,Preston Parker,WR,,0,999
1382,7611,Rhamondre Stevenson,RB,NE,0,999
1383,7076,Jeff Thomas,WR,,0,999
1384,LAC,,DEF,LAC,0,999
1385,355,Brian Leonard,RB,,0,999
1386,1237,Dominique Davis,QB,,0,999
1387,6490,Mik'quan Deane,TE,,0,999
1388,1984,Allen Hurns,WR,MIA,0,999
1389,7106,Lawrence Cager,WR,NYJ,0,999
1390,2931,Deshon Foxx,WR,,0,999
1391,1862,Jalen Saunders,WR,,0,999
1392,2908,Austin Willis,WR,,0,999
1393,1029,Nick Foles,QB,CHI,0,999
1394,144,Matt Flynn,QB,,0,999
1395,2206,Logan Kilgore,QB,,0,999
1396,3945,Darius White,WR,,0,999
1397,2867,Mike McFarland,TE,,0,999
1398,4972,Mason Rudolph,QB,PIT,0,999
1399,6379,Khari Blasingame,RB,TEN,0,999
1400,1943,Lacoltan Bester,WR,,0,999
1401,4973,Hayden Hurst,TE,ATL,0,999
1402,1471,Brice Butler,WR,,0,999
1403,4485,William Stanback,RB,,0,999
1404,5937,Diontae Johnson,WR,PIT,0,2
1405,2944,Matt LaCosse,TE,NE,0,999
1406,BAL,,DEF,BAL,0,999
1407,3393,Devin Fuller,WR,,0,999
1408,3519,Roger Lewis,WR,,0,999
1409,5383,Jalen Tolliver,WR,,0,999
1410,2100,Silas Redd,RB,,0,999
1411,536,Antonio Brown,WR,TB,0,4
1412,4551,Tanner Gentry,WR,BUF,0,999
1413,4233,Zane Gonzalez,K,DET,0,999
1414,1698,Jonas Gray,RB,,0,999
1415,2555,Gerald Christian,TE,,0,999
1416,1290,Jermaine Kearse,WR,,0,999
1417,7359,Nakia Griffin-Stewart,TE,NYG,0,999
1418,166,Joshua Cribbs,WR,CLE,0,999
1419,59,Mason Crosby,K,GB,0,3
1420,827,Tyrod Taylor,QB,HOU,0,999
1421,1759,Larry Donnell,TE,,0,999
1422,1247,Griff Whalen,WR,,0,999
1423,2943,Mark Weisman,RB,,0,999
1424,4328,Jerome Lane,WR,,0,999
1425,1974,Cody Parkey,K,CLE,0,999
1426,3858,Miles Shuler,WR,,0,999
1427,4571,Blake Jarwin,TE,DAL,0,10
1428,5288,Donnie Ernsberger,TE,TEN,0,999
1429,2846,Marquez Clark,WR,,0,999
1430,6069,Stanley Morgan,WR,CIN,0,999
1431,6181,Trevon Wesco,TE,NYJ,0,999
1432,1317,Brandon Barden,TE,,0,999
1433,5831,Bryant Mitchell,WR,,0,999
1434,6388,Romello Brooker,TE,,0,999
1435,4468,Antony Auclair,TE,HOU,0,999
1436,1910,Connor Shaw,QB,,0,999
1437,5293,Jordan Veasy,WR,HOU,0,999
1438,5123,Trenton Cannon,RB,CAR,0,999
1439,7567,Kenneth Gainwell,RB,PHI,0,7
1440,1579,Stepfan Taylor,RB,,0,999
1441,2007,Bryn Renner,QB,,0,999
1442,2528,Ben Koyack,TE,,0,999
1443,2600,Ricky Seale,RB,,0,999
1444,3702,Andy Jones,WR,NYG,0,999
1445,2505,Darren Waller,TE,LV,0,9
1446,393,Bruce Gradkowski,QB,,0,999
1447,246,Darren Sproles,RB,,0,999
1448,2222,Austin Seferian-Jenkins,TE,,0,999
1449,3025,LT Smith,WR,,0,999
1450,490,Chase Daniel,QB,LAC,0,999
1451,2824,Donteea Dye,WR,,0,999
1452,503,Graham Gano,K,NYG,0,999
1453,500,Billy Cundiff,K,,0,999
1454,7101,Rodney Smith,RB,CAR,0,999
1455,7228,Ahmad Wagner,WR,,0,999
1456,7960,T.J. Simmons,WR,TB,0,999
1457,5547,Ryan Smith,TE,,0,999
1458,1544,Sean Renfree,QB,,0,999
1459,1390,Cobi Hamilton,WR,,0,999
1460,8079,Craig Stevens,TE,,0,999
1461,5012,Mark Andrews,TE,BAL,0,4
1462,429,Percy Harvin,WR,,0,999
1463,122,Miles Austin,WR,,0,999
1464,5722,Darvin Kidsy,WR,SEA,0,999
1465,5032,Jordan Akins,TE,HOU,0,999
1466,8061,Jake Hausmann,TE,NYG,0,999
1467,297,Eddie Royal,WR,,0,999
1468,1059,Bobby Rainey,RB,,0,999
1469,1966,Ryan Lankford,WR,,0,999
1470,5248,Gus Edwards,RB,BAL,0,7
1471,4707,Akeem Judd,RB,,0,999
1472,1436,Justice Cunningham,TE,,0,999
1473,1329,Chris Hogan,WR,NO,0,999
1474,7066,K.J. Osborn,WR,MIN,0,999
1475,7539,Gerrid Doaks,RB,MIA,0,999
1476,6988,Raymond Calais,RB,LAR,0,999
1477,663,Benjamin Watson,TE,,0,999
1478,6259,Darnell Holland,RB,NO,0,999
1479,6519,Darrius Shepherd,WR,KC,0,999
1480,6126,Irv Smith,TE,MIN,0,5
1481,6261,Reggie White Jr.,WR,,0,999
1482,6970,Stephen Sullivan,TE,CAR,0,999
1483,6730,Jordan Ta'amu,QB,KC,0,999
1484,4749,Cameron Posey,WR,,0,999
1485,5929,Anthony Johnson,WR,PIT,0,999
1486,4018,Joe Mixon,RB,CIN,0,7
1487,2838,Trevor Harman,WR,,0,999
1488,5210,Korey Robertson,WR,,0,999
1489,7092,Chris Finke,WR,KC,0,999
1490,5955,Hunter Renfrow,WR,LV,0,999
1491,739,Trent Edwards,QB,,0,999
1492,2823,Rannell Hall,WR,,0,999
1493,1332,Ifeanyi Momah,WR,,0,999
1494,6885,Ke'Shawn Vaughn,RB,TB,0,999
1495,7158,Riley Neal,QB,,0,999
1496,4152,Marlon Mack,RB,IND,0,999
1497,7589,Ian Book,QB,NO,0,999
1498,7607,Michael Carter,RB,NYJ,0,4
1499,3463,Jhurell Pressley,RB,,0,999
1500,1738,Matt Blanchard,QB,,0,999
1501,804,Clyde Gates,WR,,0,999
1502,691,Derek Anderson,QB,,0,999
1503,2935,Ricky Collins,WR,,0,999
1504,1217,LaRon Byrd,WR,,0,999
1505,7517,Duplicate Player,WR,,0,999
1506,4335,Phillip Walker,QB,CAR,0,999
1507,3817,Marcus Tucker,WR,,0,999
1508,2700,Levi Norwood,WR,,0,999
1509,5130,Auden Tate,WR,CIN,0,999
1510,6187,Aca'Cedric Ware,RB,TB,0,999
1511,5189,Eddy Pineiro,K,IND,0,999
1512,5001,Dalton Schultz,TE,DAL,0,999
1513,3905,Mandel Dixon,TE,,0,999
1514,1223,Garrett Celek,TE,,0,999
1515,4710,Giovanni Pascascio,WR,,0,999
1516,2876,Ed Williams,WR,,0,999
1517,5006,J'Mon Moore,WR,ATL,0,999
1518,7216,Giovanni Ricci,TE,CAR,0,999
1519,1214,Blair Walsh,K,NO,0,999
1520,1426,DeAndre Hopkins,WR,ARI,0,5
1521,PHI,,DEF,PHI,0,6
1522,1758,Kashif Moore,WR,,0,999
1523,4054,Mo Alie-Cox,TE,IND,0,999
1524,4750,Lance Lenoir,WR,BUF,0,999
1525,268,Alex Smith,QB,,0,999
1526,5260,Vyncint Smith,WR,NYJ,0,999
1527,2916,Ify Umodu,WR,,0,999
1528,4600,Noel Thomas Jr.,WR,,0,999
1529,1133,Devon Wylie,WR,,0,999
1530,1743,Brittan Golden,WR,,0,999
1531,6694,D'Ernest Johnson,RB,CLE,0,999
1532,7287,Josh Hammond,WR,JAX,0,999
1533,7088,Xavier Jones,RB,LAR,0,999
1534,5408,Sergio Bailey,WR,,0,999
1535,5773,Khadarel Hodge,WR,CLE,0,999
1536,3318,Kevin Hogan,QB,,0,999
1537,2881,Tyler Slavin,WR,,0,999
1538,748,Mike Williams,WR,,0,999
1539,1682,Cierre Wood,RB,,0,999
1540,4351,Tim Patrick,WR,DEN,0,5
1541,3542,Deandre Reaves,WR,,0,999
1542,6373,A.J. Richardson,WR,ARI,0,999
1543,4274,David Moore,WR,CAR,0,999
1544,5201,Terry Swanson,RB,,0,999
1545,7439,Tommy Hudson,TE,TEN,0,999
1546,6832,Kalija Lipscomb,WR,TEN,0,999
1547,188,Eli Manning,QB,,0,999
1548,3609,Chris King,WR,,0,999
1549,6017,DaMarkus Lodge,WR,,0,999
1550,2001,Kapri Bibbs,RB,,0,999
1551,1388,Tyler Eifert,TE,,0,999
1552,3551,Max Wittek,QB,,0,999
1553,3445,Marcus Johnson,WR,TEN,0,999
1554,4786,Jhajuan Seales,WR,,0,999
1555,6524,Jamire Jordan,WR,KC,0,999
1556,6146,Kaden Smith,TE,NYG,0,999
1557,8039,Jibri Blount,TE,MIA,0,999
1558,3615,Sione Houma,RB,,0,999
1559,5126,Austin Proehl,WR,LAC,0,999
1560,4747,Stevie Donatell,TE,,0,999
1561,3398,Kenny Lawler,WR,,0,999
1562,5619,Dalyn Dawkins,RB,DET,0,999
1563,2245,Troy Niklas,TE,,0,999
1564,JAX,,DEF,JAX,0,999
1565,6320,Jonathan Duhart,WR,,0,999
1566,1104,DeVier Posey,WR,,0,999
1567,3030,Kai De La Cruz,WR,,0,999
1568,1689,Adam Thielen,WR,MIN,0,8
1569,2785,Gus Johnson,RB,,0,999
1570,1675,Marlon Brown,WR,,0,999
1571,3911,Rashaun Simonise,WR,,0,999
1572,3711,Quinshad Davis,WR,,0,999
1573,1169,Robert Griffin,QB,,0,999
1574,3460,Ross Martin,K,,0,999
1575,6659,Craig Reynolds,RB,DET,0,999
1576,6786,CeeDee Lamb,WR,DAL,0,1
1577,130,Eric Weems,WR,,0,999
1578,4243,Malachi Dupre,WR,,0,999
1579,7848,Scooter Harrington,TE,CHI,0,999
1580,83,Tim Hightower,RB,,0,999
1581,4518,Emanuel Byrd,TE,,0,999
1582,1865,Jeremy Butler,WR,,0,999
1583,3258,Nick Vannett,TE,NO,0,999
1584,6895,Quintez Cephus,WR,DET,0,999
1585,69,Santana Moss,WR,,0,999
1586,6826,Cole Kmet,TE,CHI,0,999
1587,2124,Jacob Maxwell,TE,,0,999
1588,5927,Terry McLaurin,WR,WAS,0,6
1589,344,Julian Edelman,WR,,0,999
1590,7918,Asim Rose,RB,MIN,0,999
1591,7496,Nick Westbrook-Ikhine,WR,TEN,0,999
1592,287,Brad Smith,WR,,0,999
1593,7610,Trey Lance,QB,SF,0,3
1594,6075,Jesper Horsted,TE,CHI,0,999
1595,2465,Kenny Bell,WR,,0,999
1596,2957,Ernst Brun Jr,TE,,0,999
1597,592,Jahvid Best,RB,,0,999
1598,5916,Darrell Henderson,RB,LAR,0,1
1599,2214,Cameron Brate,TE,TB,0,999
1600,1895,AJ McCarron,QB,ATL,0,999
1601,740,Brandon Stokley,WR,,0,999
1602,3678,Wil Lutz,K,NO,0,999
1603,308,JohnnieLee Higgins,WR,,0,999
1604,5432,Cam Sims,WR,WAS,0,999
1605,7741,Caleb Huntley,RB,ATL,0,999
1606,5119,Jason Sanders,K,MIA,0,5
1607,GB,,DEF,GB,0,999
1608,6853,Van Jefferson,WR,LAR,0,2
1609,7071,J.J. Molson,K,GB,0,999
1610,2926,Earnest Pettway,TE,,0,999
1611,4774,De'Mard Llorens,RB,,0,999
1612,5286,Austin Allen,QB,,0,999
1613,3168,Christian Hackenberg,QB,,0,999
1614,5352,Ryan Green,RB,,0,999
1615,7427,Tyler Mabry,TE,SEA,0,999
1616,5137,Richie James,WR,SF,0,999
1617,1825,Jarvis Landry,WR,CLE,0,999
1618,988,Doug Baldwin,WR,,0,999
1619,7245,Nate Wieting,TE,NYG,0,999
1620,3362,Jeff Driskel,QB,HOU,0,999
1621,5863,J.J. Arcega-Whiteside,WR,PHI,0,999
1622,527,Dennis Pitta,TE,,0,999
1623,640,Anthony McCoy,TE,,0,999
1624,7425,Patrick Carr,RB,SEA,0,999
1625,7860,Osirus Mitchell,WR,DAL,0,999
1626,208,Josh McCown,QB,,0,999
1627,6754,Josh Gable,K,,0,999
1628,523,Joe McKnight,RB,,0,999
1629,4696,Trey Edmunds,RB,PIT,0,999
1630,110,Stephen Gostkowski,K,,0,999
1631,6322,Xavier Ubosi,WR,,0,999
1632,7078,Tony Brown,WR,WAS,0,999
1633,818,Bilal Powell,RB,,0,999
1634,7901,Rico Bussey,WR,PIT,0,999
1635,6596,Jalan McClendon,QB,,0,999
1636,5246,Jake Roh,TE,,0,999
1637,5884,Kelvin Harmon,WR,WAS,0,999
1638,1256,Michael Egnew,TE,,0,999
1639,7569,Nico Collins,WR,HOU,0,2
1640,5108,Luke Falk,QB,,0,999
1641,1424,Alan Bonner,WR,,0,999
1642,2411,Jeremy Langford,RB,,0,999
1643,23,Jason Witten,TE,,0,999
1644,7904,Stevie Scott,RB,NO,0,999
1645,4479,Thomas Sperbeck,WR,TB,0,999
1646,1636,MarQueis Gray,TE,,0,999
1647,1114,Justin Blackmon,WR,,0,999
1648,1912,Terrance West,RB,,0,999
1649,5258,Damon Gibson,WR,,0,999
1650,2919,Tyler McDonald,WR,,0,999
1651,7204,Reggie Gilliam,TE,BUF,0,999
1652,NYG,,DEF,NYG,0,999
1653,286,Dwayne Bowe,WR,,0,999
1654,454,Chris Ogbonnaya,RB,,0,999
1655,6590,Michael Colubiale,TE,,0,999
1656,7578,Myron Mitchell,WR,MIN,0,999
1657,2748,Kevin Monangai,RB,,0,999
1658,2909,Beau Gardner,TE,,0,999
1659,3467,Taylor Bertolet,K,MIN,0,999
1660,1022,Thaddeus Lewis,QB,,0,999
1661,3309,Wendell Smallwood,RB,,0,999
1662,5267,JJ Jones,WR,,0,999
1663,2533,Dezmin Lewis,WR,,0,999
1664,6196,Christian Wade,RB,BUF,0,999
1665,2101,Lache Seastrunk,RB,,0,999
1666,1951,C.J. Fiedorowicz,TE,,0,999
1667,1386,Giovani Bernard,RB,TB,0,999
1668,1517,Theo Riddick,RB,LV,0,999
1669,1490,Terrance Williams,WR,,0,999
1670,6394,Romell Guerrier,WR,,0,999
1671,1530,Charles Johnson,WR,,0,999
1672,3895,Marvin Hall,WR,NE,0,999
1673,7905,Dylan Soehner,TE,NO,0,999
1674,2729,Corey Grant,RB,,0,999
1675,4790,Robert Wheelwright,WR,,0,999
1676,6806,J.K. Dobbins,RB,BAL,0,1
1677,5464,De'Lance Turner,RB,,0,999
1678,5995,Justice Hill,RB,BAL,0,999
1679,6506,Trayone Gray,RB,,0,999
1680,7703,Jacob Harris,TE,LAR,0,999
1681,1907,Johnny Manziel,QB,,0,999
1682,7503,Connor Davis,TE,CLE,0,999
1683,5241,Christian Blake,WR,ATL,0,999
1684,762,James Starks,RB,,0,999
1685,5142,Kurt Benkert,QB,GB,0,999
1686,1149,Alshon Jeffery,WR,,0,999
1687,7579,Austin Watkins,WR,SF,0,999
1688,7009,Trishton Jackson,WR,LAR,0,999
1689,5138,Martez Carter,RB,,0,999
1690,2772,Mitchell Henry,TE,,0,999
1691,8056,Jake Verity,K,BAL,0,999
1692,6824,Donovan Peoples-Jones,WR,CLE,0,999
1693,4555,Andy Phillips,K,,0,999
1694,IND,,DEF,IND,0,999
1695,1673,Da'Rick Rogers,WR,,0,999
1696,814,Shane Vereen,RB,,0,999
1697,975,McLeod Bethel-Thompson,QB,,0,999
1698,4660,Sean Culkin,TE,,0,999
1699,4630,I'Tavius Mathers,RB,,0,999
1700,3579,Marshall Morgan,K,,0,999
1701,2770,Harold Spears,TE,,0,999
1702,1944,Alfred Blue,RB,,0,999
1703,3934,Troymaine Pope,RB,TB,0,999
1704,1054,Stephen Hill,WR,,0,999
1705,7435,Cameron Scarlett,RB,SEA,0,999
1706,7210,Kendall Hinton,WR,DEN,0,999
1707,2044,Brelan Chancellor,WR,,0,999
1708,920,Evan Royster,RB,,0,999
1709,5846,DK Metcalf,WR,SEA,0,9
1710,5754,Jaeden Graham,TE,ATL,0,999
1711,2422,Blake Bell,TE,KC,0,999
1712,4644,Travis Rudolph,WR,,0,999
1713,1928,Antonio Andrews,RB,,0,999
1714,2175,Bernard Reedy,WR,,0,999
1715,2391,David Johnson,RB,HOU,0,9
1716,990,Kris Durham,WR,,0,999
1717,4406,Wes Lunt,QB,MIN,0,999
1718,1772,J Talley,WR,,0,999
1719,6088,Olabisi Johnson,WR,MIN,0,999
1720,1225,LaMichael James,RB,,0,999
1721,7462,Stephen Guidry,WR,DAL,0,999
1722,6908,La'Mical Perine,RB,NYJ,0,999
1723,6686,Joe Horn,WR,BAL,0,999
1724,7104,Shannon Brooks,RB,,0,999
1725,4910,Quincy McDuffie,WR,DAL,0,999
1726,4453,Victor Bolden,WR,DET,0,999
1727,2946,Diandre Campbell,WR,,0,999
1728,6723,Vincent Testaverde,QB,,0,999
1729,4324,Trey Griffey,WR,,0,999
1730,6045,Gary Jennings,WR,IND,0,999
1731,6449,Dorian Baker,WR,,0,999
1732,3007,Avius Capers,WR,,0,999
1733,2887,Quan Bray,WR,,0,999
1734,7899,Isaiah McKoy,WR,PIT,0,999
1735,6106,Taiwan Deal,RB,,0,999
1736,3969,Leonard Fournette,RB,TB,0,10
1737,6753,Derrick Gore,RB,KC,0,999
1738,2802,Corey Acosta,K,,0,999
1739,2822,Adam Humphries,WR,WAS,0,2
1740,6357,Shawn Bane,WR,,0,999
1741,7935,Eli Stove,WR,LAC,0,999
1742,NYJ,,DEF,NYJ,0,999
1743,1678,Uzoma Nwachukwu,WR,,0,999
1744,6735,Duplicate Player,WR,,0,999
1745,3465,Ben Braunecker,TE,,0,999
1746,6459,Sean Modster,WR,,0,999
1747,7339,J.J. Koski,WR,LAR,0,999
1748,4150,Wayne Gallman,RB,SF,0,7
1749,1794,David Fluellen,RB,,0,999
1750,147,DeSean Jackson,WR,LAR,0,999
1751,6317,Jacob Dolegala,QB,NE,0,999
1752,4798,C.J. Germany,WR,,0,999
1753,7437,Kyle Williams,WR,,0,999
1754,CIN,,DEF,CIN,0,999
1755,5110,Russell Gage,WR,ATL,0,5
1756,2140,Jeff Janis,WR,,0,999
1757,6846,Hunter Bryant,TE,DET,0,999
1758,3198,Derrick Henry,RB,TEN,0,5
1759,3021,Devin Gardner,WR,,0,999
1760,3892,Jarvis Turner,WR,,0,999
1761,2400,Matt Jones,RB,,0,999
1762,4360,Fred Ross,WR,,0,999
1763,2342,Devin Smith,WR,NE,0,999
1764,6395,Trinity Benson,WR,DEN,0,999
1765,2375,Jaelen Strong,WR,,0,999
1766,1681,George Winn,RB,,0,999
1767,4958,Brett Maher,K,NO,0,999
1768,5354,Canon Rooker,K,,0,999
1769,6151,Miles Sanders,RB,PHI,0,2
1770,5262,Steve Ishmael,WR,,0,999
1771,7237,Scotty Washington,WR,CIN,0,999
1772,5961,Jalin Moore,RB,NYJ,0,999
1773,5185,Allen Lazard,WR,GB,0,999
1774,3211,Paul Perkins,RB,IND,0,999
1775,5292,Devin Ross,WR,NE,0,999
1776,4942,Marcell Ateman,WR,LV,0,999
1777,3271,Tyler Higbee,TE,LAR,0,2
1778,7370,JoJo Ward,WR,ARI,0,999
1779,1524,Kevin Dorsey,WR,,0,999
1780,264,Greg Jennings,WR,,0,999
1781,3646,Quayvon Hicks,RB,,0,999
1782,2334,Phillip Dorsett,WR,JAX,0,999
1783,902,Dwayne Harris,WR,,0,999
1784,4034,Christian McCaffrey,RB,CAR,0,7
1785,2917,Brian Vogler,TE,,0,999
1786,3614,Tommylee Lewis,WR,NO,0,999
1787,7191,Jaylon Moore,WR,BAL,0,999
1788,942,Allen Reisner,TE,,0,999
1789,1555,Kenny Stills,WR,,0,999
1790,5195,Akrum Wadley,RB,,0,999
1791,7985,Pro Wells,TE,CIN,0,999
1792,3799,David Glidden,WR,,0,999
1793,4535,Steven Wroblewski,TE,,0,999
1794,5169,Malik Earl,WR,DAL,0,999
1795,6492,Terry Wright,WR,,0,999
1796,6420,Jon'Vea Johnson,WR,CHI,0,999
1797,6801,Tee Higgins,WR,CIN,0,7
1798,5124,Alex McGough,QB,SEA,0,999
1799,2789,Lucky Whitehead,WR,,0,999
1800,4576,Jahad Thomas,RB,,0,999
1801,560,Demaryius Thomas,WR,,0,999
1802,5392,Jack Heneghan,QB,,0,999
1803,3203,Braxton Miller,WR,,0,999
1804,1765,Myles White,WR,,0,999
1805,7002,Juwan Johnson,WR,NO,0,999
1806,7093,Adrian Killins,RB,PHI,0,999
1807,4119,Ardarius Stewart,WR,,0,999
1808,4533,James Summers,RB,,0,999
1809,2200,Tim Flanders,RB,,0,999
1810,7793,Racey McMath,WR,TEN,0,999
1811,5924,Emanuel Hall,WR,WAS,0,999
1812,MIA,,DEF,MIA,0,3
1813,4634,Kenneth Walker,WR,,0,999
1814,5196,Ethan Wolf,TE,NO,0,999
1815,2766,Alonzo Harris,RB,,0,999
1816,4039,Cooper Kupp,WR,LAR,0,6
1817,6231,John Lovett,QB,,0,999
1818,4061,Davis Webb,QB,BUF,0,999
1819,7993,Trey Ragas,RB,LV,0,999
1820,2594,Brandon Wegher,RB,,0,999
1821,1628,Joseph Fauria,TE,,0,999
1822,4171,Josh Reynolds,WR,TEN,0,10
1823,3433,Alex Erickson,WR,HOU,0,999
1824,4489,Gehrig Dieter,WR,KC,0,999
1825,7074,A.J. Hines,RB,,0,999
1826,1976,Zurlon Tipton,RB,,0,999
1827,6931,DeeJay Dallas,RB,SEA,0,999
